"Time","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"1998-02-20 05:10:00.0","10","0","6","27","0","0","0","0"
"1998-02-20 05:20:00.0","2","0","6","83","0","0","0","64"
"1998-02-20 05:30:00.0","0","0","7","35","0","20","0","0"
"1998-02-20 05:40:00.0","0","0","6","27","0","10","0","0"
"1998-02-20 05:50:00.0","0","0","6","17","0","0","0","0"
"1998-02-20 06:00:00.0","11","0","6","29","0","0","0","0"
"1998-02-20 06:10:00.0","0","0","7","18","0","0","0","0"
"1998-02-20 06:20:00.0","0","0","6","33","0","17","0","0"
"1998-02-20 06:30:00.0","0","0","6","65","0","13","0","36"
"1998-02-20 06:40:00.0","6","0","7","23","0","0","0","0"
"1998-02-20 06:50:00.0","6","0","6","58","0","0","0","34"
"1998-02-20 07:00:00.0","0","0","6","17","0","0","0","0"
"1998-02-20 07:10:00.0","0","0","6","65","0","13","0","35"
"1998-02-20 07:20:00.0","0","0","7","32","0","17","0","0"
"1998-02-20 07:30:00.0","12","0","6","31","0","0","0","0"
"1998-02-20 07:40:00.0","1","0","6","195","3","0","0","0"
"1998-02-20 07:50:00.0","0","0","6","65","0","0","0","37"
"1998-02-20 08:00:00.0","0","0","6","40","0","10","0","0"
"1998-02-20 08:10:00.0","0","0","7","47","0","19","0","0"
"1998-02-20 08:20:00.0","13","0","6","85","0","2","0","35"
"1998-02-20 08:30:00.0","0","0","6","31","0","0","0","0"
"1998-02-20 08:40:00.0","0","0","6","77","0","0","0","45"
"1998-02-20 08:50:00.0","0","0","7","39","0","7","0","0"
"1998-02-20 09:00:00.0","0","0","6","41","0","19","0","0"
"1998-02-20 09:10:00.0","13","0","6","79","0","6","0","36"
"1998-02-20 09:20:00.0","0","0","6","117","0","0","0","92"
"1998-02-20 09:30:00.0","0","0","7","108","0","0","0","83"
"1998-02-20 09:40:00.0","0","0","6","90","0","2","0","62"
"1998-02-20 09:50:00.0","0","0","6","207","18","20","0","146"
"1998-02-20 10:00:00.0","13","0","6","313","11","10","0","255"
"1998-02-20 10:10:00.0","0","0","6","461","0","0","0","434"
"1998-02-20 10:20:00.0","0","0","6","317","0","0","0","292"
"1998-02-20 10:30:00.0","0","0","6","40","16","0","0","0"
"1998-02-20 10:40:00.0","0","0","6","110","26","18","0","42"
"1998-02-20 10:50:00.0","12","0","6","161","21","15","0","92"
"1998-02-20 11:00:00.0","0","0","6","83","21","0","0","39"
"1998-02-20 11:10:00.0","0","0","7","87","20","0","0","43"
"1998-02-20 11:20:00.0","0","0","6","70","21","0","0","25"
"1998-02-20 11:30:00.0","13","0","6","125","27","14","0","49"
"1998-02-20 11:40:00.0","0","0","6","103","28","18","0","36"
"1998-02-20 11:50:00.0","0","0","6","139","27","2","0","85"
"1998-02-20 12:00:00.0","0","0","7","303","28","0","0","251"
"1998-02-20 12:10:00.0","5","0","6","67","28","0","0","0"
"1998-02-20 12:20:00.0","6","0","6","111","21","9","0","40"
"1998-02-20 12:30:00.0","0","0","7","145","8","19","0","89"
"1998-02-20 12:40:00.0","0","0","6","113","1","6","0","70"
"1998-02-20 12:50:00.0","6","0","7","397","0","0","0","352"
"1998-02-20 13:00:00.0","5","0","5","469","0","0","0","428"
"1998-02-20 13:10:00.0","0","0","7","44","0","4","0","5"
"1998-02-20 13:20:00.0","0","0","6","134","0","19","0","81"
"1998-02-20 13:30:00.0","3","0","6","106","0","11","0","59"
"1998-02-20 13:40:00.0","9","0","7","99","0","0","0","55"
"1998-02-20 13:50:00.0","0","0","6","68","0","0","0","41"
"1998-02-20 14:00:00.0","0","0","6","66","0","0","0","39"
"1998-02-20 14:10:00.0","0","0","6","86","0","18","0","44"
"1998-02-20 14:20:00.0","12","0","7","102","1","15","0","50"
"1998-02-20 14:30:00.0","0","0","6","28","2","0","0","0"
"1998-02-20 14:40:00.0","0","0","6","69","0","0","0","42"
"1998-02-20 14:50:00.0","0","0","6","72","3","0","0","43"
"1998-02-20 15:00:00.0","1","0","7","51","11","14","0","0"
"1998-02-20 15:10:00.0","12","0","6","104","10","18","0","42"
"1998-02-20 15:20:00.0","0","0","6","80","11","1","0","42"
"1998-02-20 15:30:00.0","0","0","7","36","11","0","0","0"
"1998-02-20 15:40:00.0","0","0","6","79","11","0","0","42"
"1998-02-20 15:50:00.0","6","0","6","53","13","9","0","0"
"1998-02-20 16:00:00.0","6","0","6","76","28","18","0","0"
"1998-02-20 16:10:00.0","0","0","7","113","30","6","0","53"
"1998-02-20 16:20:00.0","0","0","6","56","30","0","0","0"
"1998-02-20 16:30:00.0","0","0","6","58","30","0","0","0"
"1998-02-20 16:40:00.0","13","0","7","79","29","4","0","0"
"1998-02-20 16:50:00.0","0","0","6","118","30","19","0","39"
"1998-02-20 17:00:00.0","0","0","6","108","31","9","0","38"
"1998-02-20 17:10:00.0","0","0","7","65","33","0","0","0"
"1998-02-20 17:20:00.0","10","0","6","110","30","0","0","37"
"1998-02-20 17:30:00.0","1","0","7","69","35","0","0","0"
"1998-02-20 17:40:00.0","0","0","6","121","31","20","0","40"
"1998-02-20 17:50:00.0","0","0","6","70","21","12","0","0"
"1998-02-20 18:00:00.0","3","0","6","103","17","0","0","39"
"1998-02-20 18:10:00.0","9","0","6","70","18","0","0","0"
"1998-02-20 18:20:00.0","0","0","6","98","18","0","0","37"
"1998-02-20 18:30:00.0","0","0","6","115","18","17","0","37"
"1998-02-20 18:40:00.0","0","37","6","112","17","17","0","0"
"1998-02-20 18:50:00.0","12","80","6","189","17","0","0","39"
"1998-02-20 19:00:00.0","0","81","6","138","17","0","0","0"
"1998-02-20 19:10:00.0","0","82","6","176","18","0","0","37"
"1998-02-20 19:20:00.0","6","80","6","201","17","14","0","43"
"1998-02-20 19:30:00.0","5","81","6","184","42","18","0","0"
"1998-02-20 19:40:00.0","0","8","6","86","42","1","0","0"
"1998-02-20 19:50:00.0","3","0","6","106","43","0","0","38"
"1998-02-20 20:00:00.0","7","60","6","117","32","0","0","0"
"1998-02-20 20:10:00.0","0","74","6","174","32","11","0","37"
"1998-02-20 20:20:00.0","0","74","6","139","32","18","0","0"
"1998-02-20 20:30:00.0","11","75","6","180","32","5","0","43"
"1998-02-20 20:40:00.0","0","76","6","127","35","0","0","0"
"1998-02-20 20:50:00.0","0","76","6","125","33","0","0","0"
"1998-02-20 21:00:00.0","5","75","6","137","32","8","0","0"
"1998-02-20 21:10:00.0","5","76","6","144","32","18","0","0"
"1998-02-20 21:20:00.0","0","75","6","171","33","7","0","40"
"1998-02-20 21:30:00.0","0","76","6","124","32","0","0","0"
"1998-02-20 21:40:00.0","11","75","6","177","32","0","0","42"
"1998-02-20 21:50:00.0","0","52","6","110","36","5","0","0"
"1998-02-20 22:00:00.0","0","0","6","67","26","19","0","0"
"1998-02-20 22:10:00.0","9","0","6","64","25","9","0","0"
"1998-02-20 22:20:00.0","2","0","6","76","1","0","0","40"
"1998-02-20 22:30:00.0","0","0","6","37","0","0","0","0"
"1998-02-20 22:40:00.0","0","0","7","78","0","2","0","37"
"1998-02-20 22:50:00.0","10","0","6","64","0","19","0","0"
"1998-02-20 23:00:00.0","0","0","6","45","0","12","0","0"
"1998-02-20 23:10:00.0","0","0","6","59","0","0","0","41"
"1998-02-20 23:20:00.0","11","0","6","27","0","0","0","0"
"1998-02-20 23:30:00.0","0","0","6","18","0","0","0","0"
"1998-02-20 23:40:00.0","0","0","6","35","0","19","0","0"
"1998-02-20 23:50:00.0","2","0","7","30","0","12","0","0"
"1998-02-21 00:00:00.0","8","0","6","25","0","0","0","0"
"1998-02-21 00:10:00.0","0","0","6","18","0","0","0","0"
"1998-02-21 00:20:00.0","0","0","6","55","0","0","0","38"
"1998-02-21 00:30:00.0","11","0","6","44","0","17","0","0"
"1998-02-21 00:40:00.0","0","0","6","139","0","15","0","108"
"1998-02-21 00:50:00.0","0","0","7","23","0","0","0","6"
"1998-02-21 01:00:00.0","2","0","6","20","0","0","0","0"
"1998-02-21 01:10:00.0","8","0","6","23","0","0","0","0"
"1998-02-21 01:20:00.0","0","0","6","32","0","15","0","0"
"1998-02-21 01:30:00.0","0","0","6","31","0","17","0","0"
